t,DOY,hour,air_temperature_init,air_temperature_v1,PARi,soil_temperature_init,soil_temperature_v1,humidity,ambient_CO2,Wind,SRWC,air_temperature,soil_temperature
4063,155,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4064,155,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4065,155,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4066,155,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4067,155,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4068,155,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4069,155,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4070,155,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4071,155,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4072,155,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4073,155,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4074,155,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4075,155,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4076,155,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4077,155,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4078,155,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4079,155,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4080,155,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4081,155,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4082,155,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4083,156,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4084,156,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4085,156,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4086,156,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4087,156,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4088,156,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4089,156,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4090,156,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4091,156,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4092,156,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4093,156,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4094,156,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4095,156,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4096,156,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4097,156,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4098,156,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4099,156,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4100,156,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4101,156,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4102,156,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4103,156,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4104,156,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4105,156,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4106,156,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4107,157,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4108,157,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4109,157,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4110,157,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4111,157,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4112,157,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4113,157,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4114,157,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4115,157,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4116,157,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4117,157,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4118,157,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4119,157,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4120,157,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4121,157,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4122,157,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4123,157,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4124,157,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4125,157,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4126,157,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4127,157,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4128,157,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4129,157,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4130,157,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4131,158,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4132,158,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4133,158,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4134,158,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4135,158,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4136,158,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4137,158,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4138,158,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4139,158,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4140,158,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4141,158,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4142,158,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4143,158,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4144,158,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4145,158,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4146,158,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4147,158,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4148,158,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4149,158,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4150,158,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4151,158,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4152,158,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4153,158,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4154,158,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4155,159,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4156,159,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4157,159,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4158,159,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4159,159,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4160,159,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4161,159,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4162,159,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4163,159,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4164,159,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4165,159,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4166,159,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4167,159,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4168,159,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4169,159,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4170,159,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4171,159,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4172,159,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4173,159,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4174,159,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4175,159,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4176,159,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4177,159,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4178,159,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4179,160,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4180,160,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4181,160,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4182,160,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4183,160,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4184,160,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4185,160,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4186,160,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4187,160,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4188,160,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4189,160,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4190,160,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4191,160,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4192,160,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4193,160,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4194,160,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4195,160,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4196,160,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4197,160,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4198,160,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4199,160,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4200,160,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4201,160,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4202,160,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4203,161,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4204,161,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4205,161,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4206,161,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4207,161,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4208,161,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4209,161,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4210,161,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4211,161,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4212,161,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4213,161,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4214,161,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4215,161,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4216,161,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4217,161,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4218,161,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4219,161,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4220,161,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4221,161,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4222,161,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4223,161,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4224,161,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4225,161,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4226,161,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4227,162,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4228,162,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4229,162,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4230,162,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4231,162,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4232,162,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4233,162,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4234,162,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4235,162,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4236,162,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4237,162,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4238,162,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4239,162,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4240,162,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4241,162,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4242,162,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4243,162,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4244,162,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4245,162,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4246,162,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4247,162,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4248,162,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4249,162,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4250,162,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4251,163,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4252,163,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4253,163,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4254,163,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4255,163,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4256,163,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4257,163,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4258,163,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4259,163,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4260,163,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4261,163,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4262,163,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4263,163,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4264,163,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4265,163,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4266,163,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4267,163,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4268,163,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4269,163,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4270,163,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4271,163,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4272,163,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4273,163,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4274,163,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4275,164,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4276,164,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4277,164,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4278,164,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4279,164,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4280,164,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4281,164,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4282,164,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4283,164,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4284,164,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4285,164,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4286,164,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4287,164,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4288,164,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4289,164,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4290,164,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4291,164,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4292,164,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4293,164,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4294,164,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4295,164,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4296,164,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4297,164,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4298,164,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4299,165,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4300,165,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4301,165,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4302,165,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4303,165,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4304,165,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4305,165,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4306,165,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4307,165,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4308,165,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4309,165,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4310,165,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4311,165,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4312,165,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4313,165,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4314,165,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4315,165,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4316,165,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4317,165,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4318,165,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4319,165,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4320,165,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4321,165,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4322,165,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4323,166,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4324,166,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4325,166,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4326,166,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4327,166,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4328,166,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4329,166,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4330,166,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4331,166,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4332,166,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4333,166,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4334,166,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4335,166,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4336,166,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4337,166,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4338,166,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4339,166,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4340,166,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4341,166,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4342,166,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4343,166,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4344,166,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4345,166,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4346,166,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4347,167,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4348,167,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4349,167,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4350,167,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4351,167,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4352,167,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4353,167,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4354,167,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4355,167,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4356,167,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4357,167,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4358,167,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4359,167,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4360,167,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4361,167,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4362,167,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4363,167,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4364,167,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4365,167,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4366,167,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4367,167,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4368,167,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4369,167,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4370,167,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4371,168,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4372,168,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4373,168,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4374,168,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4375,168,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4376,168,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4377,168,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4378,168,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4379,168,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4380,168,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4381,168,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4382,168,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4383,168,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4384,168,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4385,168,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4386,168,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4387,168,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4388,168,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4389,168,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4390,168,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4391,168,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4392,168,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4393,168,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4394,168,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4395,169,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4396,169,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4397,169,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4398,169,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4399,169,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4400,169,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4401,169,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4402,169,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4403,169,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4404,169,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4405,169,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4406,169,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4407,169,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4408,169,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4409,169,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4410,169,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4411,169,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4412,169,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4413,169,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4414,169,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4415,169,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4416,169,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4417,169,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4418,169,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4419,170,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4420,170,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4421,170,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4422,170,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4423,170,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4424,170,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
4425,170,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
4426,170,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
4427,170,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
4428,170,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
4429,170,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
4430,170,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
4431,170,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
4432,170,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
4433,170,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
4434,170,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
4435,170,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
4436,170,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
4437,170,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
4438,170,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
4439,170,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
4440,170,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
4441,170,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
4442,170,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
4443,171,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
4444,171,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
4445,171,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
4446,171,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
4447,171,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
4448,171,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
